apk,rep,timeout,tool,time,spec,class,method,message,unique_msg
ar.rulosoft.mimanganu_75.apk,1,120,humanoid,6.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,fastbot,2.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,fastbot,30.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createSearchingForUpdatesNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createSearchingForUpdatesNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,fastbot,17.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,120,monkey,7.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,300,qtesting,23.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createSearchingForUpdatesNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createSearchingForUpdatesNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,300,qtesting,6.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,60,monkey,13.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,180,droidbot_bfs_greedy,5.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,180,monkey,9.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,180,droidbot_bfs_greedy,104.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,180,droidbot_bfs_greedy,5.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,300,droidbot_bfs_greedy,89.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,300,droidbot_bfs_greedy,6.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,60,fastbot,16.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,180,qtesting,24.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createSearchingForUpdatesNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createSearchingForUpdatesNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,180,qtesting,4.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,180,humanoid,51.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,180,humanoid,2.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,120,ares,36.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createSearchingForUpdatesNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createSearchingForUpdatesNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,120,ares,1.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,droidmate,73.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,droidmate,14.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,300,droidmate,73.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,300,droidmate,14.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,1,60,droidbot_bfs_greedy,2.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,120,droidbot_dfs_greedy,6.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,droidbot_bfs_greedy,4.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,60,humanoid,32.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,180,droidbot,4.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,60,fastbot,10.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createSearchingForUpdatesNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createSearchingForUpdatesNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,60,fastbot,4.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotificationWithProgressbar,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotificationWithProgressbar:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,3,120,droidbot_dfs_greedy,5.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
ar.rulosoft.mimanganu_75.apk,2,120,humanoid,3.0,Object_MonitorOwner,ar.rulosoft.mimanganu.utils.Util,createNotification,Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.,ar.rulosoft.mimanganu.utils.Util:::createNotification:::Object_MonitorOwner:::Object_MonitorOwner:::Object_MonitorOwner notify() and notifyAll() can be called only by the owner of this object's monitor.
